MAG	body_region	Microenvironments	taxonomy_status
1111525849753914_bin.13	Facial skin	sebaceous	not_annotated
1111525849862568_bin.74	Facial skin	sebaceous	not_annotated
DS1912041100-1_bin.18	Facial skin	sebaceous	not_annotated
1111525849737518_bin.30	Facial skin	sebaceous	not_annotated
1111525849743575_bin.70	Facial skin	sebaceous	not_annotated
1111525849743575_bin.78	Facial skin	sebaceous	not_annotated
1111525849755503_bin.1	Facial skin	sebaceous	final_reannotation
1111525849854152_bin.54	Facial skin	sebaceous	final_reannotation
DS1912041100-1_bin.17	Facial skin	sebaceous	final_reannotation
1111525849743575_bin.48	Facial skin	sebaceous	not_annotated
1111525849481828_bin.20	Facial skin	sebaceous	not_annotated
1111525849640280_bin.9	Facial skin	sebaceous	not_annotated
1111525849663683_bin.17	Facial skin	sebaceous	not_annotated
1111525849737037_bin.10	Facial skin	sebaceous	not_annotated
1111525849737367_bin.23	Facial skin	sebaceous	not_annotated
1111525849748616_bin.33	Facial skin	sebaceous	not_annotated
1111525849755863_bin.12	Facial skin	sebaceous	not_annotated
1111525849766308_bin.16	Facial skin	sebaceous	not_annotated
1111525849858348_bin.12	Facial skin	sebaceous	not_annotated
1111525849861015_bin.5	Facial skin	sebaceous	hq_annotation
1111525849861985_bin.31	Facial skin	sebaceous	not_annotated
DSKIN0034-1_bin.1	Facial skin	sebaceous	not_annotated
DSKIN0041-1_bin.19	Facial skin	sebaceous	hq_annotation
DT2007043878-1_bin.3	Facial skin	sebaceous	not_annotated
DT2007044652-1_bin.12	Facial skin	sebaceous	not_annotated
1111525849485004_bin.12	Facial skin	sebaceous	final_reannotation
1111525849640249_bin.39	Facial skin	sebaceous	final_reannotation
1111525849640249_bin.3	Facial skin	sebaceous	final_reannotation
1111525849644360_bin.38	Facial skin	sebaceous	final_reannotation
1111525849644360_bin.4	Facial skin	sebaceous	not_annotated
1111525849644833_bin.17	Facial skin	sebaceous	final_reannotation
1111525849670115_bin.13	Facial skin	sebaceous	not_annotated
1111525849737037_bin.29	Facial skin	sebaceous	final_reannotation
1111525849737037_bin.2	Facial skin	sebaceous	final_reannotation
1111525849737158_bin.36	Facial skin	sebaceous	final_reannotation
1111525849737518_bin.25	Facial skin	sebaceous	final_reannotation
1111525849744228_bin.17	Facial skin	sebaceous	final_reannotation
1111525849748616_bin.19	Facial skin	sebaceous	final_reannotation
1111525849752591_bin.9	Facial skin	sebaceous	final_reannotation
1111525849758379_bin.30	Facial skin	sebaceous	final_reannotation
1111525849858814_bin.13	Facial skin	sebaceous	final_reannotation
1111525849859186_bin.4	Facial skin	sebaceous	hq_annotation
DS1912041100-1_bin.14	Facial skin	sebaceous	final_reannotation
DSKIN0049-1_bin.7	Facial skin	sebaceous	hq_annotation
DT2007044652-1_bin.5	Facial skin	sebaceous	hq_annotation
DSKIN0041-1_bin.30	Facial skin	sebaceous	not_annotated
1111525849640573_bin.32	Facial skin	sebaceous	final_reannotation
1111525849667962_bin.21	Facial skin	sebaceous	final_reannotation
1111525849737518_bin.20	Facial skin	sebaceous	final_reannotation
1111525849858814_bin.42	Facial skin	sebaceous	final_reannotation
1111525849737518_bin.16	Facial skin	sebaceous	not_annotated
1111525849858229_bin.21	Facial skin	sebaceous	not_annotated
1111525849486260_bin.12	Facial skin	sebaceous	final_reannotation
1111525849743756_bin.13	Facial skin	sebaceous	final_reannotation
1111525849475912_bin.6_new	Facial skin	sebaceous	not_annotated
MET0282_bin.18	Lower limb & foot skin	moist	not_annotated
MET0295_bin.2	Upper limb & hand skin	moist	not_annotated
1111525849862568_bin.69	Facial skin	sebaceous	final_reannotation
MET0240_bin.23	Upper limb & hand skin	moist	final_reannotation
MET0241_bin.26	Upper limb & hand skin	dry	final_reannotation
1111525849771817_bin.11	Facial skin	sebaceous	not_annotated
1111525849663802_bin.10	Facial skin	sebaceous	not_annotated
1111525849486576_bin.11	Facial skin	sebaceous	final_reannotation
1111525849486576_bin.83	Facial skin	sebaceous	final_reannotation
1111525849663802_bin.14	Facial skin	sebaceous	final_reannotation
1111525849736936_bin.37	Facial skin	sebaceous	final_reannotation
1111525849853977_bin.5	Facial skin	sebaceous	final_reannotation
DP1808006788_bin.10	Facial skin	sebaceous	not_annotated
DP1808006789_bin.6_new	Facial skin	sebaceous	not_annotated
1111525849736894_bin.6	Facial skin	sebaceous	final_reannotation
1111525849861046_bin.12	Facial skin	sebaceous	not_annotated
1111525849478566_bin.37	Facial skin	sebaceous	not_annotated
1111525849644833_bin.2	Facial skin	sebaceous	not_annotated
1111525849649875_bin.27	Facial skin	sebaceous	not_annotated
1111525849662506_bin.6	Facial skin	sebaceous	not_annotated
DP1808006752_bin.4	Facial skin	sebaceous	not_annotated
DP1808006753_bin.18	Facial skin	sebaceous	not_annotated
DP1808006779_bin.27	Facial skin	sebaceous	not_annotated
1111525849480358_bin.20	Facial skin	sebaceous	final_reannotation
1111525849486576_bin.18	Facial skin	sebaceous	hq_annotation
1111525849486576_bin.55	Facial skin	sebaceous	final_reannotation
1111525849638712_bin.11	Facial skin	sebaceous	final_reannotation
1111525849638712_bin.15	Facial skin	sebaceous	final_reannotation
1111525849640249_bin.95	Facial skin	sebaceous	final_reannotation
1111525849644360_bin.43	Facial skin	sebaceous	final_reannotation
1111525849736894_bin.41	Facial skin	sebaceous	hq_annotation
1111525849737037_bin.16	Facial skin	sebaceous	final_reannotation
1111525849737286_bin.7	Facial skin	sebaceous	not_annotated
1111525849737286_bin.8	Facial skin	sebaceous	hq_annotation
1111525849742957_bin.1	Facial skin	sebaceous	final_reannotation
1111525849742957_bin.6	Facial skin	sebaceous	final_reannotation
1111525849743756_bin.9	Facial skin	sebaceous	hq_annotation
1111525849748616_bin.29	Facial skin	sebaceous	final_reannotation
1111525849771679_bin.24	Facial skin	sebaceous	hq_annotation
1111525849853811_bin.9	Facial skin	sebaceous	hq_annotation
1111525849854152_bin.44	Facial skin	sebaceous	final_reannotation
1111525849857514_bin.20	Facial skin	sebaceous	hq_annotation
1111525849766731_bin.6	Facial skin	sebaceous	not_annotated
1111525849478145_bin.14	Facial skin	sebaceous	not_annotated
1111525849480213_bin.14	Facial skin	sebaceous	hq_annotation
1111525849480988_bin.20	Facial skin	sebaceous	not_annotated
1111525849481828_bin.18	Facial skin	sebaceous	not_annotated
1111525849638977_bin.7	Facial skin	sebaceous	not_annotated
1111525849640249_bin.79	Facial skin	sebaceous	not_annotated
1111525849640573_bin.8_new	Facial skin	sebaceous	not_annotated
1111525849644360_bin.31	Facial skin	sebaceous	not_annotated
1111525849649755_bin.46	Facial skin	sebaceous	not_annotated
1111525849649795_bin.9	Facial skin	sebaceous	not_annotated
1111525849663969_bin.10	Facial skin	sebaceous	not_annotated
1111525849664398_bin.6	Facial skin	sebaceous	hq_annotation
1111525849667962_bin.11	Facial skin	sebaceous	not_annotated
1111525849668081_bin.12	Facial skin	sebaceous	not_annotated
1111525849668257_bin.4	Facial skin	sebaceous	not_annotated
1111525849668582_bin.20	Facial skin	sebaceous	not_annotated
1111525849669879_bin.23	Facial skin	sebaceous	not_annotated
1111525849670236_bin.16	Facial skin	sebaceous	not_annotated
1111525849736824_bin.33	Facial skin	sebaceous	not_annotated
1111525849737518_bin.3	Facial skin	sebaceous	not_annotated
1111525849755644_bin.30	Facial skin	sebaceous	not_annotated
1111525849853811_bin.17_new	Facial skin	sebaceous	hq_annotation
1111525849858229_bin.2	Facial skin	sebaceous	hq_annotation
1111525849858958_bin.5	Facial skin	sebaceous	not_annotated
1111525849858985_bin.12	Facial skin	sebaceous	not_annotated
1111525849859858_bin.14	Facial skin	sebaceous	not_annotated
1111525849861046_bin.19	Facial skin	sebaceous	not_annotated
1111525849861985_bin.64	Facial skin	sebaceous	not_annotated
1111525849862995_bin.39	Facial skin	sebaceous	not_annotated
DSKIN0032-1_bin.10	Facial skin	sebaceous	not_annotated
1111525849480213_bin.28	Facial skin	sebaceous	hq_annotation
1111525849480310_bin.11	Facial skin	sebaceous	hq_annotation
1111525849480310_bin.3	Facial skin	sebaceous	final_reannotation
1111525849480310_bin.9	Facial skin	sebaceous	hq_annotation
1111525849480358_bin.26	Facial skin	sebaceous	final_reannotation
1111525849486058_bin.8	Facial skin	sebaceous	hq_annotation
1111525849640573_bin.7	Facial skin	sebaceous	hq_annotation
1111525849650090_bin.3	Facial skin	sebaceous	hq_annotation
1111525849743663_bin.15	Facial skin	sebaceous	final_reannotation
1111525849744228_bin.22	Facial skin	sebaceous	hq_annotation
1111525849758776_bin.10	Facial skin	sebaceous	final_reannotation
1111525849760419_bin.12	Facial skin	sebaceous	final_reannotation
1111525849760419_bin.8	Facial skin	sebaceous	hq_annotation
1111525849766067_bin.18	Facial skin	sebaceous	hq_annotation
1111525849767596_bin.6	Facial skin	sebaceous	hq_annotation
1111525849771545_bin.28	Facial skin	sebaceous	hq_annotation
1111525849859858_bin.17	Facial skin	sebaceous	hq_annotation
1111525849861985_bin.57	Facial skin	sebaceous	hq_annotation
1111525849862995_bin.23	Facial skin	sebaceous	not_annotated
1111525849862995_bin.24	Facial skin	sebaceous	hq_annotation
1111525849862995_bin.35	Facial skin	sebaceous	not_annotated
1111525849863945_bin.25	Facial skin	sebaceous	final_reannotation
1111525849480988_bin.16	Facial skin	sebaceous	not_annotated
1111525849640249_bin.80	Facial skin	sebaceous	not_annotated
1111525849486576_bin.56	Facial skin	sebaceous	not_annotated
1111525849640249_bin.86	Facial skin	sebaceous	not_annotated
1111525849768216_bin.32	Facial skin	sebaceous	not_annotated
1111525849771817_bin.20	Facial skin	sebaceous	not_annotated
1111525849854152_bin.23	Facial skin	sebaceous	not_annotated
1111525849858550_bin.19	Facial skin	sebaceous	not_annotated
1111525849486576_bin.24	Facial skin	sebaceous	final_reannotation
1111525849640249_bin.140	Facial skin	sebaceous	final_reannotation
1111525849752591_bin.35	Facial skin	sebaceous	final_reannotation
1111525849854152_bin.31	Facial skin	sebaceous	not_annotated
DP1808006764_bin.6_new	Facial skin	sebaceous	not_annotated
DP1808006765_bin.12_new	Facial skin	sebaceous	not_annotated
1111525849853811_bin.36	Facial skin	sebaceous	final_reannotation
1111525849486744_bin.33	Facial skin	sebaceous	not_annotated
1111525849644360_bin.32	Facial skin	sebaceous	not_annotated
1111525849742525_bin.16	Facial skin	sebaceous	not_annotated
1111525849742525_bin.5	Facial skin	sebaceous	not_annotated
1111525849742525_bin.6	Facial skin	sebaceous	final_reannotation
1111525849742525_bin.9	Facial skin	sebaceous	not_annotated
1111525849743286_bin.5	Facial skin	sebaceous	not_annotated
1111525849858814_bin.43	Facial skin	sebaceous	not_annotated
DP1807004472_bin.3	Facial skin	sebaceous	not_annotated
1111525849484910_bin.14	Facial skin	sebaceous	final_reannotation
1111525849486576_bin.50	Facial skin	sebaceous	final_reannotation
1111525849644360_bin.34	Facial skin	sebaceous	hq_annotation
1111525849667962_bin.22	Facial skin	sebaceous	hq_annotation
1111525849755503_bin.11	Facial skin	sebaceous	final_reannotation
1111525849755503_bin.15	Facial skin	sebaceous	final_reannotation
1111525849858814_bin.24	Facial skin	sebaceous	final_reannotation
1111525849862568_bin.15	Facial skin	sebaceous	final_reannotation
1111525849640573_bin.31	Facial skin	sebaceous	final_reannotation
1111525849862995_bin.12	Facial skin	sebaceous	not_annotated
1111525849743575_bin.7_new	Facial skin	sebaceous	not_annotated
1111525849640249_bin.29	Facial skin	sebaceous	not_annotated
1111525849744228_bin.9	Facial skin	sebaceous	not_annotated
1111525849859186_bin.14	Facial skin	sebaceous	not_annotated
1111525849669049_bin.2	Facial skin	sebaceous	not_annotated
1111525849478743_bin.16	Facial skin	sebaceous	not_annotated
1111525849743575_bin.32_new	Facial skin	sebaceous	not_annotated
1111525849478566_bin.15_new	Facial skin	sebaceous	not_annotated
1111525849478674_bin.45	Facial skin	sebaceous	not_annotated
1111525849649875_bin.41	Facial skin	sebaceous	hq_annotation
1111525849743314_bin.1	Facial skin	sebaceous	not_annotated
1111525849743403_bin.6	Facial skin	sebaceous	not_annotated
1111525849758776_bin.54	Facial skin	sebaceous	final_reannotation
1111525849858958_bin.4	Facial skin	sebaceous	not_annotated
1111525849861985_bin.42	Facial skin	sebaceous	final_reannotation
MET0207_bin.32	Upper limb & hand skin	dry	not_annotated
1111525849478674_bin.51	Facial skin	sebaceous	final_reannotation
1111525849480358_bin.18	Facial skin	sebaceous	final_reannotation
1111525849481828_bin.14	Facial skin	sebaceous	final_reannotation
1111525849485004_bin.7	Facial skin	sebaceous	hq_annotation
1111525849486576_bin.69	Facial skin	sebaceous	hq_annotation
1111525849640249_bin.12	Facial skin	sebaceous	final_reannotation
1111525849650039_bin.9	Facial skin	sebaceous	final_reannotation
1111525849668977_bin.3	Facial skin	sebaceous	hq_annotation
1111525849857514_bin.14	Facial skin	sebaceous	final_reannotation
1111525849859956_bin.11	Facial skin	sebaceous	final_reannotation
DSKIN0041-1_bin.11	Facial skin	sebaceous	final_reannotation
1111525849649875_bin.26	Facial skin	sebaceous	not_annotated
1111525849650039_bin.8	Facial skin	sebaceous	final_reannotation
1111525849861985_bin.69	Facial skin	sebaceous	not_annotated
1111525849640249_bin.22	Facial skin	sebaceous	not_annotated
MET0207_bin.86	Upper limb & hand skin	dry	not_annotated
1111525849743575_bin.51	Facial skin	sebaceous	not_annotated
1111525849861548_bin.10	Facial skin	sebaceous	not_annotated
1111525849766308_bin.30	Facial skin	sebaceous	final_reannotation
1111525849478566_bin.18_new	Facial skin	sebaceous	not_annotated
1111525849480988_bin.33	Facial skin	sebaceous	not_annotated
1111525849862568_bin.43_new	Facial skin	sebaceous	not_annotated
1111525849640249_bin.70	Facial skin	sebaceous	final_reannotation
1111525849486576_bin.53	Facial skin	sebaceous	not_annotated
1111525849638712_bin.19	Facial skin	sebaceous	not_annotated
1111525849663802_bin.4	Facial skin	sebaceous	not_annotated
1111525849668516_bin.6	Facial skin	sebaceous	not_annotated
1111525849736894_bin.21	Facial skin	sebaceous	not_annotated
1111525849748616_bin.55	Facial skin	sebaceous	not_annotated
1111525849862568_bin.20	Facial skin	sebaceous	final_reannotation
DP1808006754_bin.23	Facial skin	sebaceous	not_annotated
1111525849737286_bin.3	Facial skin	sebaceous	final_reannotation
1111525849854152_bin.43	Facial skin	sebaceous	final_reannotation
1111525849861046_bin.22	Facial skin	sebaceous	final_reannotation
1111525849743575_bin.39	Facial skin	sebaceous	final_reannotation
1111525849861985_bin.60	Facial skin	sebaceous	not_annotated
DS1912041097-1_bin.3	Facial skin	sebaceous	not_annotated
DS1912042224-1_bin.8	Facial skin	sebaceous	not_annotated
DS1912044178-1_bin.4	Facial skin	sebaceous	not_annotated
DSKIN0035-1_bin.2	Facial skin	sebaceous	not_annotated
DSKIN0055-1_bin.2	Facial skin	sebaceous	not_annotated
DSKIN0150-1_bin.2	Facial skin	sebaceous	not_annotated
DS1912041098-1_bin.6	Facial skin	sebaceous	hq_annotation
DS1912041100-1_bin.4	Facial skin	sebaceous	final_reannotation
DS1912041108-1_bin.12	Facial skin	sebaceous	final_reannotation
DS1912042243-1_bin.4	Facial skin	sebaceous	hq_annotation
DS1912042263-1_bin.4	Facial skin	sebaceous	hq_annotation
DS1912044172-1_bin.7	Facial skin	sebaceous	hq_annotation
DSKIN0021-1_bin.2	Facial skin	sebaceous	hq_annotation
DSKIN0029-1_bin.20	Facial skin	sebaceous	hq_annotation
DSKIN0030-1_bin.3	Facial skin	sebaceous	hq_annotation
DSKIN0031-1_bin.10	Facial skin	sebaceous	final_reannotation
DSKIN0033-1_bin.20	Facial skin	sebaceous	final_reannotation
DSKIN0034-1_bin.7	Facial skin	sebaceous	not_annotated
DSKIN0038-1_bin.3	Facial skin	sebaceous	hq_annotation
DSKIN0040-1_bin.2	Facial skin	sebaceous	hq_annotation
DSKIN0041-1_bin.45	Facial skin	sebaceous	hq_annotation
DSKIN0046-1_bin.3	Facial skin	sebaceous	hq_annotation
DSKIN0049-1_bin.9	Facial skin	sebaceous	final_reannotation
DSKIN0147-1_bin.6	Facial skin	sebaceous	hq_annotation
1111525849640249_bin.157	Facial skin	sebaceous	final_reannotation
MET0207_bin.33	Upper limb & hand skin	dry	not_annotated
MET0206_bin.19	Upper limb & hand skin	moist	final_reannotation
1111525849640249_bin.127	Facial skin	sebaceous	final_reannotation
1111525849640249_bin.110	Facial skin	sebaceous	final_reannotation
1111525849479998_bin.15	Facial skin	sebaceous	not_annotated
1111525849479998_bin.52	Facial skin	sebaceous	not_annotated
1111525849644767_bin.16_new	Facial skin	sebaceous	not_annotated
1111525849644767_bin.5_new	Facial skin	sebaceous	not_annotated
1111525849639130_bin.11	Facial skin	sebaceous	final_reannotation
1111525849639030_bin.9	Facial skin	sebaceous	not_annotated
1111525849664761_bin.9	Facial skin	sebaceous	hq_annotation
1111525849736824_bin.18	Facial skin	sebaceous	not_annotated
1111525849736824_bin.3	Facial skin	sebaceous	hq_annotation
1111525849737484_bin.6	Facial skin	sebaceous	not_annotated
1111525849759006_bin.5	Facial skin	sebaceous	not_annotated
1111525849759280_bin.4	Facial skin	sebaceous	hq_annotation
1111525849768216_bin.33	Facial skin	sebaceous	not_annotated
1111525849771545_bin.48	Facial skin	sebaceous	not_annotated
1111525849852267_bin.15	Facial skin	sebaceous	not_annotated
1111525849852445_bin.3	Facial skin	sebaceous	hq_annotation
DP1806001418_bin.2	Facial skin	sebaceous	not_annotated
